cdp_id,sign_list,number
4084,Clay BE A 14,261
4084,Koenig AfO Bei 16,141
4084,Ranke BE A 61,230
4084,Schroeder VS 12,218
4084,Fossey pp,1028-1030
4085,UET 2,283
4085,Clay BE A 14,261
4085,Koenig AfO Bei 16,165
4085,Ranke BE A 61,230
4085,Schroeder VS 12,218
4085,Fossey pp,1028-1030
4086,UET 2,283
4086,Clay BE A 14,261
4086,Koenig AfO Bei 16,190
4086,Ranke BE A 61,230
4086,Schroeder VS 12,218
4086,Fossey pp,1028-1030
4092,Fossey pp,49
4093,UET 2,378
4093,ARM XV,137
4093,Clay BE A 14,77
4093,Koenig AfO Bei 16,36
4093,Ranke BE A 61,80
4093,Schroeder VS 12,95
4093,Clay BE A 10,66
4093,Schroder VS 15,87
4093,Fossey pp,468-474
4094,UET 2,378
4094,ARM XV,137
4094,Clay BE A 14,77
4094,Koenig AfO Bei 16,188
4094,Ranke BE A 61,80
4094,Schroeder VS 12,95
4094,Clay BE A 10,66
4094,Schroder VS 15,87
4094,Fossey pp,468-474
4095,UET 2,378
4095,ARM XV,137
4095,Clay BE A 14,77
4095,Koenig AfO Bei 16,36
4095,Ranke BE A 61,80
4095,Schroeder VS 12,95
4095,Clay BE A 10,66
4095,Schroder VS 15,87
4095,Fossey pp,468-474
4096,UET 2,378
4096,ARM XV,137
4096,Clay BE A 14,77
4096,Koenig AfO Bei 16,188
4096,Ranke BE A 61,80
4096,Schroeder VS 12,95
4096,Clay BE A 10,66
4096,Schroder VS 15,87
4096,Fossey pp,468-474
4097,UET 2,378
4097,ARM XV,137
4097,Clay BE A 14,77
4097,Koenig AfO Bei 16,36
4097,Ranke BE A 61,80
4097,Schroeder VS 12,95
4097,Clay BE A 10,66
4097,Schroder VS 15,87
4097,Fossey pp,468-474
4098,UET 2,378
4098,ARM XV,137
4098,Clay BE A 14,77
4098,Koenig AfO Bei 16,188
4098,Ranke BE A 61,80
4098,Schroeder VS 12,95
4098,Clay BE A 10,66
4098,Schroder VS 15,87
4098,Fossey pp,468-474
4099,UET 2,378
4099,ARM XV,137
4099,Clay BE A 14,77
4099,Koenig AfO Bei 16,36
4099,Ranke BE A 61,80
4099,Schroeder VS 12,95
4099,Clay BE A 10,66
4099,Schroder VS 15,87
4099,Fossey pp,468-474
4100,UET 2,378
4100,ARM XV,137
4100,Clay BE A 14,77
4100,Koenig AfO Bei 16,188
4100,Ranke BE A 61,80
4100,Schroeder VS 12,95
4100,Clay BE A 10,66
4100,Schroder VS 15,87
4100,Fossey pp,468-474
4103,UET 2,339
4103,Clay BE A 14,259
4103,Ranke BE A 61,144
4103,Schroeder VS 12,224
4104,UET 2,339
4104,Clay BE A 14,259
4104,Ranke BE A 61,144
4104,Schroeder VS 12,224
4105,UET 2,339
4105,Clay BE A 14,259
4105,Ranke BE A 61,144
4105,Schroeder VS 12,224
4107,UET 2,415
4107,ARM XV,107
4107,Clay BE A 14,155
4107,Koenig AfO Bei 16,103
4107,Ranke BE A 61,136
4107,Schroeder VS 12,77
4107,Clay BE A 10,134
4107,Schroder VS 15,67
4107,Fossey pp,337-344
4108,UET 2,415
4108,ARM XV,107
4108,Clay BE A 14,155
4108,Koenig AfO Bei 16,192
4108,Ranke BE A 61,136
4108,Schroeder VS 12,77
4108,Clay BE A 10,134
4108,Schroder VS 15,67
4108,Fossey pp,337-344
4109,UET 2,415
4109,ARM XV,107
4109,Clay BE A 14,155
4109,Koenig AfO Bei 16,103
4109,Ranke BE A 61,136
4109,Schroeder VS 12,77
4109,Clay BE A 10,134
4109,Schroder VS 15,67
4109,Fossey pp,337-344
4110,UET 2,415
4110,ARM XV,107
4110,Clay BE A 14,155
4110,Koenig AfO Bei 16,192
4110,Ranke BE A 61,136
4110,Schroeder VS 12,77
4110,Clay BE A 10,134
4110,Schroder VS 15,67
4110,Fossey pp,337-344
4113,UET 2,60
4113,Clay BE A 10,45
4113,Schroder VS 15,43
4113,Fossey pp,208ff
4114,UET 2,60
4114,Clay BE A 10,45
4114,Schroder VS 15,43
4114,Fossey pp,208ff
4115,UET 2,60
4115,Clay BE A 10,45
4115,Schroder VS 15,43
4115,Fossey pp,208ff
4116,UET 2,60
4116,Clay BE A 10,45
4116,Schroder VS 15,43
4116,Fossey pp,208ff
4117,Fossey pp,209
4119,Clay BE A 14,172
4119,Ranke BE A 61,146
4119,Schroeder VS 12,165
4119,Clay BE A 10,150
4119,Schroder VS 15,155
4119,Fossey pp,"819ff, 1062, 1066ff, 1068, 1071ff"
4120,Clay BE A 14,172
4120,Ranke BE A 61,146
4120,Schroeder VS 12,165
4120,Clay BE A 10,150
4120,Schroder VS 15,155
4120,Fossey pp,"819ff, 1062, 1066ff, 1068, 1071ff"
4121,Clay BE A 14,172
4121,Ranke BE A 61,146
4121,Schroeder VS 12,165
4121,Clay BE A 10,150
4121,Schroder VS 15,155
4121,Fossey pp,"819ff, 1062, 1066ff, 1068, 1071ff"
4122,Clay BE A 14,172
4122,Ranke BE A 61,146
4122,Schroeder VS 12,165
4122,Clay BE A 10,150
4122,Schroder VS 15,155
4122,Fossey pp,"819ff, 1062, 1066ff, 1068, 1071ff"
4126,UET 2,91
4126,ARM XV,169
4126,Clay BE A 14,142
4126,Koenig AfO Bei 16,195
4126,Ranke BE A 61,112
4126,Schroeder VS 12,124
4126,Clay BE A 10,120
4126,Schroder VS 15,113
4126,Fossey pp,583-588
4127,UET 2,91
4127,ARM XV,169
4127,Clay BE A 14,142
4127,Koenig AfO Bei 16,195
4127,Ranke BE A 61,112
4127,Schroeder VS 12,124
4127,Clay BE A 10,120
4127,Schroder VS 15,113
4127,Fossey pp,583-588
4128,UET 2,91
4128,ARM XV,169
4128,Clay BE A 14,142
4128,Koenig AfO Bei 16,195
4128,Ranke BE A 61,112
4128,Schroeder VS 12,124
4128,Clay BE A 10,120
4128,Schroder VS 15,113
4128,Fossey pp,583-588
4132,UET 2,244
4132,ARM XV,264
4132,Clay BE A 14,188
4132,Koenig AfO Bei 16,196
4132,Ranke BE A 61,160
4132,Schroeder VS 12,179
4132,Schroder VS 15,164
4132,Fossey pp,"883-886, 890ff"
4133,Fossey pp,"945, 944"
4136,Fossey pp,168ff
4137,Fossey pp,881
4138,UET 2,265
4138,Clay BE A 14,250
4138,Ranke BE A 61,226
4138,Fossey pp,"942-945, 1078"
4139,UET 2,239
4139,ARM XV,161
4139,Clay BE A 14,99
4139,Koenig AfO Bei 16,203
4139,Ranke BE A 61,65
4139,Schroeder VS 12,118
4139,Clay BE A 10,80
4139,Schroder VS 15,105
4139,Fossey pp,547-550
4140,UET 2,299
4140,Fossey pp,390
4143,Fossey pp,"530ff, 1084, 1090"
4145,UET 2,197
4145,ARM XV,221
4145,Clay BE A 14,217
4145,Koenig AfO Bei 16,131
4145,Ranke BE A 61,187
4145,Schroeder VS 12,154
4145,Schroder VS 15,147
4145,Fossey pp,762-766
4146,UET 2,197
4146,ARM XV,221
4146,Clay BE A 14,217
4146,Koenig AfO Bei 16,210
4146,Ranke BE A 61,187
4146,Schroeder VS 12,154
4146,Schroder VS 15,147
4146,Fossey pp,762-766
4147,UET 2,197
4147,ARM XV,221
4147,Clay BE A 14,217
4147,Koenig AfO Bei 16,131
4147,Ranke BE A 61,187
4147,Schroeder VS 12,154
4147,Schroder VS 15,147
4147,Fossey pp,762-766
4148,UET 2,197
4148,ARM XV,221
4148,Clay BE A 14,217
4148,Koenig AfO Bei 16,210
4148,Ranke BE A 61,187
4148,Schroeder VS 12,154
4148,Schroder VS 15,147
4148,Fossey pp,762-766
4149,UET 2,197
4149,ARM XV,221
4149,Clay BE A 14,217
4149,Koenig AfO Bei 16,131
4149,Ranke BE A 61,187
4149,Schroeder VS 12,154
4149,Schroder VS 15,147
4149,Fossey pp,762-766
4150,UET 2,197
4150,ARM XV,221
4150,Clay BE A 14,217
4150,Koenig AfO Bei 16,210
4150,Ranke BE A 61,187
4150,Schroeder VS 12,154
4150,Schroder VS 15,147
4150,Fossey pp,762-766
4151,UET 2,197
4151,ARM XV,221
4151,Clay BE A 14,217
4151,Koenig AfO Bei 16,131
4151,Ranke BE A 61,187
4151,Schroeder VS 12,154
4151,Schroder VS 15,147
4151,Fossey pp,762-766
4152,UET 2,197
4152,ARM XV,221
4152,Clay BE A 14,217
4152,Koenig AfO Bei 16,210
4152,Ranke BE A 61,187
4152,Schroeder VS 12,154
4152,Schroder VS 15,147
4152,Fossey pp,762-766
4153,UET 2,197
4153,ARM XV,221
4153,Clay BE A 14,217
4153,Koenig AfO Bei 16,131
4153,Ranke BE A 61,187
4153,Schroeder VS 12,154
4153,Schroder VS 15,147
4153,Fossey pp,762-766
4154,UET 2,197
4154,ARM XV,221
4154,Clay BE A 14,217
4154,Koenig AfO Bei 16,210
4154,Ranke BE A 61,187
4154,Schroeder VS 12,154
4154,Schroder VS 15,147
4154,Fossey pp,762-766
4155,UET 2,197
4155,ARM XV,221
4155,Clay BE A 14,217
4155,Koenig AfO Bei 16,131
4155,Ranke BE A 61,187
4155,Schroeder VS 12,154
4155,Schroder VS 15,147
4155,Fossey pp,762-766
4156,UET 2,197
4156,ARM XV,221
4156,Clay BE A 14,217
4156,Koenig AfO Bei 16,210
4156,Ranke BE A 61,187
4156,Schroeder VS 12,154
4156,Schroder VS 15,147
4156,Fossey pp,762-766
4164,Fossey pp,945
4173,Fossey pp,"531, 509"
4174,UET 2,277
4174,Clay BE A 14,169
4174,Fossey pp,530
4175,UET 2,277
4175,Clay BE A 14,169
4175,Fossey pp,530
4176,UET 2,277
4176,Clay BE A 14,169
4176,Fossey pp,530
4178,Fossey pp,822
4183,ARM XV,96
4183,Clay BE A 14,66
4183,Koenig AfO Bei 16,199
4183,Ranke BE A 61,179a
4183,Schroeder VS 12,67
4183,Schroder VS 15,60
4183,Fossey pp,299-303
4184,ARM XV,96
4184,Clay BE A 14,66
4184,Koenig AfO Bei 16,199
4184,Ranke BE A 61,179a
4184,Schroeder VS 12,67
4184,Schroder VS 15,60
4184,Fossey pp,299-303
4198,Fossey pp,945
4199,Clay BE A 14,178
4199,Ranke BE A 61,152
4199,Schroeder VS 12,166
4199,Clay BE A 10,155
4199,Schroder VS 15,156
4199,Fossey pp,"820-822, 1078"
4204,ARM XV,243''?
4204,Clay BE A 14,173
4204,Ranke BE A 61,147
4204,Fossey pp,823-827
4205,Clay BE A 14,180
4205,Ranke BE A 61,185
4205,Fossey pp,823
4207,Ranke BE A 61,189
4207,Fossey pp,774-776
4208,Fossey pp,1012ff
4209,Fossey pp,1012ff
4210,Fossey pp,1012ff
4211,Fossey pp,1012ff
4212,Fossey pp,1012ff
4213,Fossey pp,1012ff
4214,Fossey pp,1012ff
4215,Fossey pp,1012ff
4216,Fossey pp,1012ff
4217,Fossey pp,1012ff
4218,Fossey pp,1012ff
4219,Fossey pp,1012ff
4220,Fossey pp,1012ff
4221,Fossey pp,1012ff
4230,UET 2,221
4230,ARM XV,258
4230,Clay BE A 14,179
4230,Koenig AfO Bei 16,200
4230,Ranke BE A 61,153
4230,Schroeder VS 12,174
4230,Schroder VS 15,161
4230,Fossey pp,"861-864, 1089"
4238,UET 2,77
4238,ARM XV,100
4238,Clay BE A 14,63
4238,Koenig AfO Bei 16,201
4238,Ranke BE A 61,50
4238,Schroeder VS 12,72
4238,Clay BE A 10,56
4238,Fossey pp,"315-319, 1075"
4239,Clay BE A 14,219
4239,Fossey pp,215
4240,Clay BE A 14,219
4240,Fossey pp,215
4241,Clay BE A 14,219
4241,Fossey pp,215
4242,Clay BE A 14,219
4242,Fossey pp,215
4255,Fossey pp,948
4256,Fossey pp,948
4257,Fossey pp,947
4258,UET 2,309
4258,Ranke BE A 61,48
4258,Clay BE A 10,10
4258,Fossey pp,58ff
4259,UET 2,309
4259,Ranke BE A 61,48
4259,Clay BE A 10,10
4259,Fossey pp,58ff
4260,UET 2,309
4260,Ranke BE A 61,48
4260,Clay BE A 10,10
4260,Fossey pp,58ff
4262,Fossey pp,59
4268,UET 2,334
4268,ARM XV,128'
4268,Clay BE A 14,65
4268,Ranke BE A 61,51
4268,Clay BE A 10,58
4268,Schroder VS 15,81
4268,Fossey pp,444-447
4269,UET 2,335
4269,ARM XV,128'
4269,Clay BE A 14,65
4269,Ranke BE A 61,51
4269,Clay BE A 10,58
4269,Schroder VS 15,81
4269,Fossey pp,444-447
4270,UET 2,335
4270,ARM XV,128'
4270,Clay BE A 14,65
4270,Ranke BE A 61,51
4270,Clay BE A 10,58
4270,Schroder VS 15,81
4270,Fossey pp,444-447
4271,UET 2,335
4271,ARM XV,128'
4271,Clay BE A 14,65
4271,Ranke BE A 61,51
4271,Clay BE A 10,58
4271,Schroder VS 15,81
4271,Fossey pp,444-447
4274,Fossey pp,443
4275,UET 2,284
4275,ARM XV,310
4275,Clay BE A 14,258
4275,Koenig AfO Bei 16,95
4275,Ranke BE A 61,231
4275,Schroeder VS 12,219
4275,Schroder VS 15,200
4275,Fossey pp,1031-1033
4276,UET 2,284
4276,ARM XV,310
4276,Clay BE A 14,258
4276,Koenig AfO Bei 16,178
4276,Ranke BE A 61,231
4276,Schroeder VS 12,219
4276,Schroder VS 15,200
4276,Fossey pp,1031-1033
4277,UET 2,284
4277,ARM XV,310
4277,Clay BE A 14,258
4277,Koenig AfO Bei 16,204
4277,Ranke BE A 61,231
4277,Schroeder VS 12,219
4277,Schroder VS 15,200
4277,Fossey pp,1031-1033
4278,UET 2,284
4278,ARM XV,310
4278,Clay BE A 14,258
4278,Koenig AfO Bei 16,95
4278,Ranke BE A 61,231
4278,Schroeder VS 12,219
4278,Schroder VS 15,200
4278,Fossey pp,1031-1033
4279,UET 2,284
4279,ARM XV,310
4279,Clay BE A 14,258
4279,Koenig AfO Bei 16,178
4279,Ranke BE A 61,231
4279,Schroeder VS 12,219
4279,Schroder VS 15,200
4279,Fossey pp,1031-1033
4280,UET 2,284
4280,ARM XV,310
4280,Clay BE A 14,258
4280,Koenig AfO Bei 16,204
4280,Ranke BE A 61,231
4280,Schroeder VS 12,219
4280,Schroder VS 15,200
4280,Fossey pp,1031-1033
4281,UET 2,284
4281,ARM XV,310
4281,Clay BE A 14,258
4281,Koenig AfO Bei 16,95
4281,Ranke BE A 61,231
4281,Schroeder VS 12,219
4281,Schroder VS 15,200
4281,Fossey pp,1031-1033
4282,UET 2,284
4282,ARM XV,310
4282,Clay BE A 14,258
4282,Koenig AfO Bei 16,178
4282,Ranke BE A 61,231
4282,Schroeder VS 12,219
4282,Schroder VS 15,200
4282,Fossey pp,1031-1033
4283,UET 2,284
4283,ARM XV,310
4283,Clay BE A 14,258
4283,Koenig AfO Bei 16,204
4283,Ranke BE A 61,231
4283,Schroeder VS 12,219
4283,Schroder VS 15,200
4283,Fossey pp,1031-1033
4288,UET 2,382
4288,ARM XV,131
4288,Clay BE A 14,92
4288,Koenig AfO Bei 16,205
4288,Ranke BE A 61,60
4288,Schroeder VS 12,92
4288,Clay BE A 10,63
4288,Fossey pp,450-453
4295,Clay BE A 14,111
4295,Ranke BE A 61,35
4295,Schroder VS 15,97
4295,Fossey pp,522ff
4296,Ranke BE A 61,35
4296,Schroder VS 15,97
4296,Fossey pp,522ff
4297,Ranke BE A 61,35
4297,Schroder VS 15,97
4297,Fossey pp,522ff
4298,Ranke BE A 61,35
4298,Schroder VS 15,97
4298,Fossey pp,522ff
4299,Ranke BE A 61,35
4299,Schroder VS 15,97
4299,Fossey pp,522ff
4300,UET 2,285
4300,Fossey pp,1046ff
4301,UET 2,285
4301,Fossey pp,1046ff
4302,UET 2,285
4302,Fossey pp,1046ff
4305,UET 2,414
4305,Clay BE A 10,148
4305,Fossey pp,243
4306,UET 2,414
4306,Clay BE A 10,148
4306,Fossey pp,243
4307,UET 2,414
4307,Clay BE A 10,148
4307,Fossey pp,243
4309,Schroeder VS 12,131
4309,Schroder VS 15,122
4310,Schroeder VS 12,131
4310,Schroder VS 15,122
4311,UET 2,11
4312,UET 2,11
4314,UET 2,14
4316,UET 2,336
4316,ARM XV,22
4316,Clay BE A 14,11
4316,Koenig AfO Bei 16,143
4316,Ranke BE A 61,47
4316,Schroeder VS 12,15
4316,Clay BE A 10,9
4316,Fossey pp,"54-58, 1075"
4317,UET 2,336
4317,ARM XV,22
4317,Clay BE A 14,11
4317,Koenig AfO Bei 16,207
4317,Ranke BE A 61,47
4317,Schroeder VS 12,15
4317,Clay BE A 10,9
4317,Fossey pp,"54-58, 1075"
4318,UET 2,336
4318,ARM XV,22
4318,Clay BE A 14,11
4318,Koenig AfO Bei 16,143
4318,Ranke BE A 61,47
4318,Schroeder VS 12,15
4318,Clay BE A 10,9
4318,Fossey pp,"54-58, 1075"
4319,UET 2,336
4319,ARM XV,22
4319,Clay BE A 14,11
4319,Koenig AfO Bei 16,207
4319,Ranke BE A 61,47
4319,Schroeder VS 12,15
4319,Clay BE A 10,9
4319,Fossey pp,"54-58, 1075"
4320,UET 2,336
4320,ARM XV,22
4320,Clay BE A 14,11
4320,Koenig AfO Bei 16,143
4320,Ranke BE A 61,47
4320,Schroeder VS 12,15
4320,Clay BE A 10,9
4320,Fossey pp,"54-58, 1075"
4321,UET 2,336
4321,ARM XV,22
4321,Clay BE A 14,11
4321,Koenig AfO Bei 16,207
4321,Ranke BE A 61,47
4321,Schroeder VS 12,15
4321,Clay BE A 10,9
4321,Fossey pp,"54-58, 1075"
4322,UET 2,336
4322,ARM XV,22
4322,Clay BE A 14,11
4322,Koenig AfO Bei 16,143
4322,Ranke BE A 61,47
4322,Schroeder VS 12,15
4322,Clay BE A 10,9
4322,Fossey pp,"54-58, 1075"
4323,UET 2,336
4323,ARM XV,22
4323,Clay BE A 14,11
4323,Koenig AfO Bei 16,207
4323,Ranke BE A 61,47
4323,Schroeder VS 12,15
4323,Clay BE A 10,9
4323,Fossey pp,"54-58, 1075"
4324,UET 2,336
4324,ARM XV,22
4324,Clay BE A 14,11
4324,Koenig AfO Bei 16,143
4324,Ranke BE A 61,47
4324,Schroeder VS 12,15
4324,Clay BE A 10,9
4324,Fossey pp,"54-58, 1075"
4325,UET 2,336
4325,ARM XV,22
4325,Clay BE A 14,11
4325,Koenig AfO Bei 16,207
4325,Ranke BE A 61,47
4325,Schroeder VS 12,15
4325,Clay BE A 10,9
4325,Fossey pp,"54-58, 1075"
4334,Fossey pp,62
4336,Fossey pp,64
4337,Fossey pp,59ff
4338,Fossey pp,59ff
4339,Fossey pp,61
4340,UET 2,338
4340,ARM XV,98
4340,Clay BE A 14,135
4340,Schroeder VS 12,69
4340,Fossey pp,308-310
4341,UET 2,338
4341,ARM XV,98
4341,Clay BE A 14,135
4341,Schroeder VS 12,69
4341,Fossey pp,308-310
4342,UET 2,338
4342,ARM XV,98
4342,Clay BE A 14,135
4342,Schroeder VS 12,69
4342,Fossey pp,308-310
4347,Fossey pp,443
4350,Fossey pp,453
4353,UET 2,51a
4353,ARM XV,138
4353,Clay BE A 14,112
4353,Koenig AfO Bei 16,209
4353,Ranke BE A 61,61
4353,Schroeder VS 12,99
4353,Clay BE A 10,76
4353,Schroder VS 15,88
4353,Fossey pp,482-486
4354,UET 2,51c
4354,ARM XV,138
4354,Clay BE A 14,112
4354,Koenig AfO Bei 16,209
4354,Ranke BE A 61,61
4354,Schroeder VS 12,99
4354,Clay BE A 10,76
4354,Schroder VS 15,88
4354,Fossey pp,482-486
4355,UET 2,51a
4355,ARM XV,138
4355,Clay BE A 14,112
4355,Koenig AfO Bei 16,209
4355,Ranke BE A 61,61
4355,Schroeder VS 12,99
4355,Clay BE A 10,76
4355,Schroder VS 15,88
4355,Fossey pp,482-486
4356,UET 2,51c
4356,ARM XV,138
4356,Clay BE A 14,112
4356,Koenig AfO Bei 16,209
4356,Ranke BE A 61,61
4356,Schroeder VS 12,99
4356,Clay BE A 10,76
4356,Schroder VS 15,88
4356,Fossey pp,482-486
4357,UET 2,51a
4357,ARM XV,138
4357,Clay BE A 14,112
4357,Koenig AfO Bei 16,209
4357,Ranke BE A 61,61
4357,Schroeder VS 12,99
4357,Clay BE A 10,76
4357,Schroder VS 15,88
4357,Fossey pp,482-486
4358,UET 2,51c
4358,ARM XV,138
4358,Clay BE A 14,112
4358,Koenig AfO Bei 16,209
4358,Ranke BE A 61,61
4358,Schroeder VS 12,99
4358,Clay BE A 10,76
4358,Schroder VS 15,88
4358,Fossey pp,482-486
4359,UET 2,51a
4359,ARM XV,138
4359,Clay BE A 14,112
4359,Koenig AfO Bei 16,209
4359,Ranke BE A 61,61
4359,Schroeder VS 12,99
4359,Clay BE A 10,76
4359,Schroder VS 15,88
4359,Fossey pp,482-486
4360,UET 2,51c
4360,ARM XV,138
4360,Clay BE A 14,112
4360,Koenig AfO Bei 16,209
4360,Ranke BE A 61,61
4360,Schroeder VS 12,99
4360,Clay BE A 10,76
4360,Schroder VS 15,88
4360,Fossey pp,482-486
4361,UET 2,51a
4361,ARM XV,138
4361,Clay BE A 14,112
4361,Koenig AfO Bei 16,209
4361,Ranke BE A 61,61
4361,Schroeder VS 12,99
4361,Clay BE A 10,76
4361,Schroder VS 15,88
4361,Fossey pp,482-486
4362,UET 2,51c
4362,ARM XV,138
4362,Clay BE A 14,112
4362,Koenig AfO Bei 16,209
4362,Ranke BE A 61,61
4362,Schroeder VS 12,99
4362,Clay BE A 10,76
4362,Schroder VS 15,88
4362,Fossey pp,482-486
4363,UET 2,51a
4363,ARM XV,138
4363,Clay BE A 14,112
4363,Koenig AfO Bei 16,209
4363,Ranke BE A 61,61
4363,Schroeder VS 12,99
4363,Clay BE A 10,76
4363,Schroder VS 15,88
4363,Fossey pp,482-486
4364,UET 2,51c
4364,ARM XV,138
4364,Clay BE A 14,112
4364,Koenig AfO Bei 16,209
4364,Ranke BE A 61,61
4364,Schroeder VS 12,99
4364,Clay BE A 10,76
4364,Schroder VS 15,88
4364,Fossey pp,482-486
4365,UET 2,51a
4365,ARM XV,138
4365,Clay BE A 14,112
4365,Koenig AfO Bei 16,209
4365,Ranke BE A 61,61
4365,Schroeder VS 12,99
4365,Clay BE A 10,76
4365,Schroder VS 15,88
4365,Fossey pp,482-486
4366,UET 2,51c
4366,ARM XV,138
4366,Clay BE A 14,112
4366,Koenig AfO Bei 16,209
4366,Ranke BE A 61,61
4366,Schroeder VS 12,99
4366,Clay BE A 10,76
4366,Schroder VS 15,88
4366,Fossey pp,482-486
4367,UET 2,51a
4367,ARM XV,138
4367,Clay BE A 14,112
4367,Koenig AfO Bei 16,209
4367,Ranke BE A 61,61
4367,Schroeder VS 12,99
4367,Clay BE A 10,76
4367,Schroder VS 15,88
4367,Fossey pp,482-486
4368,UET 2,51c
4368,ARM XV,138
4368,Clay BE A 14,112
4368,Koenig AfO Bei 16,209
4368,Ranke BE A 61,61
4368,Schroeder VS 12,99
4368,Clay BE A 10,76
4368,Schroder VS 15,88
4368,Fossey pp,482-486
4370,Fossey pp,44
4372,UET 2,40
4373,Fossey pp,281
4375,Fossey pp,260
4378,Fossey pp,619
4379,Fossey pp,619
4380,Fossey pp,619
4384,UET 2,293
4385,UET 2,293
4386,UET 2,293
4387,Fossey pp,448
4392,Fossey pp,1071
4414,UET 2,35
4414,ARM XV,214
4414,Clay BE A 14,208
4414,Koenig AfO Bei 16,208
4414,Ranke BE A 61,168
4414,Schroeder VS 12,149
4414,Schroder VS 15,143
4415,UET 2,35
4415,ARM XV,214
4415,Clay BE A 14,208
4415,Koenig AfO Bei 16,212
4415,Ranke BE A 61,168
4415,Schroeder VS 12,149
4415,Schroder VS 15,143
4417,UET 2,275
4417,Clay BE A 14,31
4417,Fossey pp,284
4418,UET 2,275
4418,Clay BE A 14,31
4418,Fossey pp,284
4419,UET 2,275
4419,Clay BE A 14,31
4419,Fossey pp,284
4421,ARM XV,121
4421,Clay BE A 14,94
4421,Ranke BE A 61,70
4421,Schroeder VS 12,86
4421,Schroder VS 15,78
4421,Fossey pp,"414ff, 1080"
4429,UET 2,82
4429,ARM XV,316
4429,Clay BE A 14,273
4429,Koenig AfO Bei 16,155
4429,Ranke BE A 61,232
4429,Schroeder VS 12,221
4429,Schroder VS 15,202
4429,Fossey pp,1037
4430,UET 2,82
4430,ARM XV,316
4430,Clay BE A 14,273
4430,Koenig AfO Bei 16,214
4430,Ranke BE A 61,232
4430,Schroeder VS 12,221
4430,Schroder VS 15,202
4430,Fossey pp,1037
4444,Fossey pp,"49ff, 766ff"
4446,Clay BE A 14,9
4446,Fossey pp,3
4447,Clay BE A 14,9
4447,Fossey pp,3
4449,UET 2,158
4449,Clay BE A 14,157
4449,Ranke BE A 61,133
4449,Clay BE A 10,137
4449,Schroder VS 15,123
4449,Fossey pp,643-647
4450,UET 2,158
4450,Clay BE A 14,157
4450,Ranke BE A 61,133
4450,Clay BE A 10,137
4450,Schroder VS 15,123
4450,Fossey pp,643-647
4451,UET 2,158
4451,Clay BE A 14,157
4451,Ranke BE A 61,133
4451,Clay BE A 10,137
4451,Schroder VS 15,123
4451,Fossey pp,643-647
4452,UET 2,158
4452,Clay BE A 14,157
4452,Ranke BE A 61,133
4452,Clay BE A 10,137
4452,Schroder VS 15,123
4452,Fossey pp,643-647
4453,UET 2,158
4453,Clay BE A 14,157
4453,Ranke BE A 61,133
4453,Clay BE A 10,137
4453,Schroder VS 15,123
4453,Fossey pp,643-647
4454,UET 2,158
4454,Clay BE A 14,157
4454,Ranke BE A 61,133
4454,Clay BE A 10,137
4454,Schroder VS 15,123
4454,Fossey pp,643-647
4455,UET 2,158
4455,Clay BE A 14,157
4455,Ranke BE A 61,133
4455,Clay BE A 10,137
4455,Schroder VS 15,123
4455,Fossey pp,643-647
4456,UET 2,158
4456,Clay BE A 14,157
4456,Ranke BE A 61,133
4456,Clay BE A 10,137
4456,Schroder VS 15,123
4456,Fossey pp,643-647
4457,UET 2,158
4457,Clay BE A 14,157
4457,Ranke BE A 61,133
4457,Clay BE A 10,137
4457,Schroder VS 15,123
4457,Fossey pp,643-647
4458,UET 2,158
4458,Clay BE A 14,157
4458,Ranke BE A 61,133
4458,Clay BE A 10,137
4458,Schroder VS 15,123
4458,Fossey pp,643-647
4459,UET 2,158
4459,Clay BE A 14,157
4459,Ranke BE A 61,133
4459,Clay BE A 10,137
4459,Schroder VS 15,123
4459,Fossey pp,643-647
4460,UET 2,158
4460,Clay BE A 14,157
4460,Ranke BE A 61,133
4460,Clay BE A 10,137
4460,Schroder VS 15,123
4460,Fossey pp,643-647
4474,Clay BE A 14,251
4474,Ranke BE A 61,96
4474,Schroeder VS 12,195
4474,Fossey pp,941ff
4475,Clay BE A 14,251
4475,Ranke BE A 61,96
4475,Schroeder VS 12,195
4475,Fossey pp,941ff
4476,Clay BE A 14,251
4476,Ranke BE A 61,96
4476,Schroeder VS 12,195
4476,Fossey pp,941ff
4477,Clay BE A 14,251
4477,Ranke BE A 61,96
4477,Schroeder VS 12,195
4477,Fossey pp,941ff
4725,Fossey pp,344
4727,ARM XV,109
4727,Clay BE A 14,69
4727,Koenig AfO Bei 16,157
4727,Ranke BE A 61,55
4727,Schroeder VS 12,79
4727,Clay BE A 10,61
4727,Schroder VS 15,69
4727,Fossey pp,349-352
4732,UET 2,258
4732,ARM XV,59
4732,Clay BE A 14,43
4732,Koenig AfO Bei 16,216
4732,Ranke BE A 61,28
4732,Schroeder VS 12,41
4732,Clay BE A 10,40
4732,Fossey pp,192-196
4733,UET 2,258
4733,ARM XV,59
4733,Clay BE A 14,43
4733,Koenig AfO Bei 16,216
4733,Ranke BE A 61,28
4733,Schroeder VS 12,41
4733,Clay BE A 10,40
4733,Fossey pp,192-196
4734,UET 2,258
4734,ARM XV,59
4734,Clay BE A 14,43
4734,Koenig AfO Bei 16,216
4734,Ranke BE A 61,28
4734,Schroeder VS 12,41
4734,Clay BE A 10,40
4734,Fossey pp,192-196
